,QQQM,units bought of QQQM,cumulative QQQM,cost of QQQM,total cost of QQQM,value of QQQM,SPCE,units bought of SPCE,cumulative SPCE,cost of SPCE,total cost of SPCE,value of SPCE,TBT220121C00025000,units bought of TBT220121C00025000,cumulative TBT220121C00025000,cost of TBT220121C00025000,total cost of TBT220121C00025000,value of TBT220121C00025000,AGC220121C00015000,units bought of AGC220121C00015000,cumulative AGC220121C00015000,cost of AGC220121C00015000,total cost of AGC220121C00015000,value of AGC220121C00015000,ETH-USD,units bought of ETH-USD,cumulative ETH-USD,cost of ETH-USD,total cost of ETH-USD,value of ETH-USD,ADA-USD,units bought of ADA-USD,cumulative ADA-USD,cost of ADA-USD,total cost of ADA-USD,value of ADA-USD,SHIB-USD,units bought of SHIB-USD,cumulative SHIB-USD,cost of SHIB-USD,total cost of SHIB-USD,value of SHIB-USD,CRO-USD,units bought of CRO-USD,cumulative CRO-USD,cost of CRO-USD,total cost of CRO-USD,value of CRO-USD,SOL-USD,units bought of SOL-USD,cumulative SOL-USD,cost of SOL-USD,total cost of SOL-USD,value of SOL-USD,total invested,total value
2022-01-21,144.63999938964844,0.0,30.0,781.3999938964844,4696.746292114258,4339.199981689453,8.470000267028809,0.0,2.0,98.4000015258789,98.4000015258789,16.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.931640625,0.0,0.1094,155.86663359375,491.0294522949219,279.837721484375,1.1232329607009888,0.0,361.82,144.08340487480163,695.4079852068425,406.40814984083175,2.2000000171829015e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2969880101300078,0.363321989774704,0.0,1677.0,138.95990192890167,325.04209676384926,609.2909768521786,111.96605682373047,1.13,2.63,126.52164421081542,440.4965816497803,294.4707294464111,6516.3736011089,5944.850571837177
2022-01-22,144.63999938964844,0.0,30.0,781.3999938964844,4696.746292114258,4339.199981689453,8.470000267028809,0.0,2.0,98.4000015258789,98.4000015258789,16.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.18115234375,0.0,0.1094,155.86663359375,491.0294522949219,263.12681806640626,1.066715955734253,0.0,361.82,144.08340487480163,695.4079852068425,385.9591671037674,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.3371320068836212,0.0,1677.0,138.95990192890167,325.04209676384926,565.3703755438328,94.1783676147461,0.0,2.63,126.52164421081542,440.4965816497803,247.68910682678222,6516.3736011089,5817.047415774127
2022-01-23,144.63999938964844,0.0,30.0,781.3999938964844,4696.746292114258,4339.199981689453,8.470000267028809,0.0,2.0,98.4000015258789,98.4000015258789,16.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0390625,0.0,0.1094,155.86663359375,491.0294522949219,277.3332734375,1.122370958328247,0.0,361.82,144.08340487480163,695.4079852068425,406.09626014232634,2.2000000171829015e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2969880101300078,0.3778969943523407,0.0,1677.0,138.95990192890167,325.04209676384926,633.7332595288754,99.5782241821289,0.0,2.63,126.52164421081542,440.4965816497803,261.89072959899903,6516.3736011089,5933.8965169210815
2022-01-24,145.25,0.0,30.0,781.3999938964844,4696.746292114258,4357.5,8.600000381469727,0.0,2.0,98.4000015258789,98.4000015258789,17.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.352294921875,0.0,0.1094,155.86663359375,491.0294522949219,266.9745410644531,1.0665980577468872,0.0,361.82,144.08340487480163,695.4079852068425,385.91650925397875,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.3744010031223297,0.0,1677.0,138.95990192890167,325.04209676384926,627.8704822361469,91.65016174316406,0.0,2.63,126.52164421081542,440.4965816497803,241.03992538452147,6516.3736011089,5895.263424711868
2022-01-25,141.82000732421875,0.0,30.0,781.3999938964844,4696.746292114258,4254.6002197265625,8.479999542236328,0.0,2.0,98.4000015258789,98.4000015258789,16.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.93505859375,0.0,0.1094,155.86663359375,491.0294522949219,268.67929541015627,1.0435739755630493,0.0,361.82,144.08340487480163,695.4079852068425,377.5859358382225,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.39177900552749634,0.0,1677.0,138.95990192890167,325.04209676384926,657.0133922696114,94.72035217285156,0.0,2.63,126.52164421081542,440.4965816497803,249.1145262145996,6516.3736011089,5822.7153345534525
2022-01-26,141.80999755859375,0.0,30.0,781.3999938964844,4696.746292114258,4254.2999267578125,8.4399995803833,0.0,2.0,98.4000015258789,98.4000015258789,16.8799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.0302734375,0.0,0.1094,155.86663359375,491.0294522949219,270.0025119140625,1.0790469646453857,0.0,361.82,144.08340487480163,695.4079852068425,390.42077274799345,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.3992930054664612,0.0,1677.0,138.95990192890167,325.04209676384926,669.6143701672554,92.23804473876953,0.0,2.63,126.52164421081542,440.4965816497803,242.58605766296387,6516.3736011089,5842.565604420683
2022-01-27,140.36000061035156,0.0,30.0,781.3999938964844,4696.746292114258,4210.800018310547,7.960000038146973,0.0,2.0,98.4000015258789,98.4000015258789,15.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.001220703125,0.0,0.1094,155.86663359375,491.0294522949219,265.07633354492185,1.0435329675674438,0.0,361.82,144.08340487480163,695.4079852068425,377.57109832525254,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.40031999349594116,0.0,1677.0,138.95990192890167,325.04209676384926,671.3366290926933,89.63249206542969,0.0,2.63,126.52164421081542,440.4965816497803,235.73345413208006,6516.3736011089,5775.199499491617
2022-01-28,144.67999267578125,0.0,30.0,781.3999938964844,4696.746292114258,4340.3997802734375,8.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,16.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.092041015625,0.0,0.1094,155.86663359375,491.0294522949219,278.6518692871094,1.0506060123443604,0.0,361.82,144.08340487480163,695.4079852068425,380.13026738643646,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.42120200395584106,0.0,1677.0,138.95990192890167,325.04209676384926,706.3557606339455,91.31289672851562,0.0,2.63,126.52164421081542,440.4965816497803,240.1529183959961,6516.3736011089,5960.732562673399
2022-01-29,144.67999267578125,0.0,30.0,781.3999938964844,4696.746292114258,4340.3997802734375,8.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,16.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.084716796875,0.0,0.1094,155.86663359375,491.0294522949219,284.1210680175781,1.0595699548721313,0.0,361.82,144.08340487480163,695.4079852068425,383.37360107183457,2.2000000171829015e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2969880101300078,0.43196699023246765,0.0,1677.0,138.95990192890167,325.04209676384926,724.4086426198483,96.2234878540039,0.0,2.63,126.52164421081542,440.4965816497803,253.06777305603026,6516.3736011089,6000.353877715244
2022-01-30,144.67999267578125,0.0,30.0,781.3999938964844,4696.746292114258,4340.3997802734375,8.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,16.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.466552734375,0.0,0.1094,155.86663359375,491.0294522949219,284.81924086914063,1.0374729633331299,0.0,361.82,144.08340487480163,695.4079852068425,375.378467593193,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.42410799860954285,0.0,1677.0,138.95990192890167,325.04209676384926,711.2291136682034,93.29767608642578,0.0,2.63,126.52164421081542,440.4965816497803,245.3728881072998,6516.3736011089,5972.241457207747
2022-01-31,144.67999267578125,0.0,30.0,781.3999938964844,4696.746292114258,4340.3997802734375,8.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,16.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.466552734375,0.0,0.1094,155.86663359375,491.0294522949219,284.81924086914063,1.0374729633331299,0.0,361.82,144.08340487480163,695.4079852068425,375.378467593193,2.099999983329326e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.2380339901719708,0.42410799860954285,0.0,1677.0,138.95990192890167,325.04209676384926,711.2291136682034,93.29767608642578,0.0,2.63,126.52164421081542,440.4965816497803,245.3728881072998,6516.3736011089,5972.241457207747
